timestamp_sec,source,alue1,value2
990.785217,tfmini,307,22873
990.797668,tfmini,308,1810
990.805175,tfmini,309,5351
990.812561,tfmini,308,1790
990.814086,tfmini,308,1790
990.831481,tfmini,309,1806
990.843994,tfmini,529,1814
990.847412,tfmini,482,1798
990.877563,tfmini,304,1790
990.885192,tfmini,292,1811
990.904541,tfmini,138,5348
990.910827,tfmini,306,9228
990.912353,tfmini,308,9228
990.934082,tfmini,0,1741
990.935485,tfmini,0,1741
990.936950,tfmini,0,5341
990.941467,tfmini,0,377
990.949523,tfmini,141,39176
990.954650,tfmini,0,1574
990.956115,tfmini,0,1574
990.958435,tfmini,0,39257
990.968017,tfmini,0,367
990.973144,tfmini,228,2553
990.978027,tfmini,3737,6657
990.980712,tfmini,296,1808
990.984802,tfmini,271,1298
990.988708,tfmini,239,1811
990.992675,tfmini,307,10035
990.995849,tfmini,307,1098
991.000610,tfmini,308,5354
991.002136,tfmini,308,39414
991.010437,tfmini,308,1812
991.015808,tfmini,309,5386
991.017272,tfmini,309,5386
991.042297,tfmini,309,1809
991.049865,tfmini,309,3815
991.052551,tfmini,411,1492
991.068298,tfmini,259,1799
991.072692,tfmini,313,1850
991.075256,tfmini,753,1815
991.081726,tfmini,399,1984
991.089721,tfmini,301,22808
991.102844,tfmini,273,4898
991.108276,tfmini,301,1814
991.120788,tfmini,309,5376
991.135986,tfmini,249,5356
991.138610,tfmini,255,371
991.157104,tfmini,10,367
991.168640,tfmini,0,359
991.173706,tfmini,60,2356
991.184265,tfmini,50,315
991.187622,tfmini,0,1804
991.196533,tfmini,0,365
991.199768,tfmini,31,360
991.208312,tfmini,295,1787
991.217346,tfmini,309,5383
991.223876,tfmini,307,1320
991.228454,tfmini,306,1810
991.235046,tfmini,308,826
991.237487,tfmini,266,5357
991.240112,tfmini,314,5373
991.246704,tfmini,309,1817
991.248291,tfmini,309,1816
991.253845,tfmini,309,6950
991.255371,tfmini,309,992
991.263000,tfmini,309,880
991.270385,tfmini,284,1807
991.274902,tfmini,406,1403
991.283081,tfmini,314,55758
991.288330,tfmini,525,1803
991.289855,tfmini,308,1803
991.292724,tfmini,395,2280
991.299133,tfmini,413,1812
991.301757,tfmini,388,39171
991.303955,tfmini,314,2073
991.314575,tfmini,309,4293
991.327514,tfmini,309,5370
991.339355,tfmini,309,1812
991.342773,tfmini,307,8030
991.348205,tfmini,309,5375
991.349731,tfmini,309,5380
991.358215,tfmini,0,370
991.361511,tfmini,0,376
991.364868,tfmini,32,369
991.369262,tfmini,0,372
991.379089,tfmini,144,1810
991.387634,tfmini,0,22792
991.400085,tfmini,0,374
991.406372,tfmini,18,298
991.414428,tfmini,242,39257
991.436950,tfmini,308,1812
991.443115,tfmini,308,7879
991.445678,tfmini,309,22787
991.450622,tfmini,314,5373
991.455566,tfmini,308,1808
991.471618,tfmini,309,848
991.473083,tfmini,309,848
991.481506,tfmini,319,4401
991.488220,tfmini,305,1816
991.497619,tfmini,521,1800
991.500122,tfmini,510,1818
991.510375,tfmini,265,1808
991.511962,tfmini,486,1808
991.515441,tfmini,313,3543
991.521606,tfmini,386,1823
991.525451,tfmini,310,3645
991.533691,tfmini,313,22943
991.539794,tfmini,309,5354
991.553466,tfmini,303,7274
991.583496,tfmini,139,362
991.591247,tfmini,154,371
991.596740,tfmini,0,1807
991.605102,tfmini,38,339
991.619384,tfmini,0,372
991.629577,tfmini,266,1804
991.634948,tfmini,310,11534
991.651000,tfmini,308,1806
991.652526,tfmini,308,1806
991.671325,tfmini,308,8469
991.677978,tfmini,309,5365
991.717590,tfmini,483,1809
991.721130,tfmini,314,2366
991.737548,tfmini,262,1812
991.740173,tfmini,401,1763
991.745727,tfmini,289,1815
991.755371,tfmini,304,1802
991.760925,tfmini,308,1739
991.765625,tfmini,296,1807
991.767150,tfmini,305,5373
991.792846,tfmini,313,9509
991.809265,tfmini,0,372
991.816650,tfmini,4,365
991.818054,tfmini,5,365
991.838256,tfmini,0,1818
991.855590,tfmini,270,1337
991.859130,tfmini,60,1809
991.860595,tfmini,237,1811
991.869201,tfmini,308,5382
991.872375,tfmini,309,5347
991.874816,tfmini,309,1399
991.879272,tfmini,307,1807
991.881896,tfmini,308,1813
991.884399,tfmini,309,10030
991.892395,tfmini,309,5359
991.911010,tfmini,311,5368
991.912658,tfmini,310,963
991.915100,tfmini,309,1814
991.919616,tfmini,308,1808
991.934936,tfmini,492,1630
991.937500,tfmini,557,1816
991.944824,tfmini,313,1555
991.963012,tfmini,317,1912
991.965637,tfmini,271,4594
991.974121,tfmini,307,1795
991.980468,tfmini,297,1793
991.987365,tfmini,307,1791
991.989501,tfmini,309,5374
991.991882,tfmini,309,5364
992.002380,tfmini,308,1805
992.006958,tfmini,231,1800
992.008422,tfmini,0,1800
992.010864,tfmini,251,5361
992.012390,tfmini,254,361
992.016845,tfmini,307,10213
992.021545,tfmini,153,59136
992.026550,tfmini,159,2403
992.038330,tfmini,0,1799
992.044982,tfmini,244,2519
992.052307,tfmini,0,367
992.058898,tfmini,0,1816
992.066040,tfmini,141,2657
992.082275,tfmini,304,1812
992.084777,tfmini,308,11003
992.087341,tfmini,308,1053
992.090759,tfmini,308,5391
992.094299,tfmini,309,5365
992.106628,tfmini,308,973
992.114135,tfmini,309,1087
992.115661,tfmini,309,1087
992.125183,tfmini,309,986
992.130615,tfmini,314,5360
992.134155,tfmini,309,865
992.143615,tfmini,318,4559
992.146179,tfmini,319,1233
992.156677,tfmini,319,1254
992.164184,tfmini,393,2655
992.166198,tfmini,312,2779
992.167724,tfmini,567,2779
992.196166,tfmini,295,5894
992.202758,tfmini,309,5372
992.205322,tfmini,309,65534
992.208007,tfmini,304,1811
992.213562,tfmini,308,1772
992.216064,tfmini,304,6934
992.217590,tfmini,303,6934
992.228881,tfmini,308,1786
992.231445,tfmini,309,1798
992.240112,tfmini,0,5374
992.250183,tfmini,29,375
992.255615,tfmini,265,2322
992.261596,tfmini,0,383
992.267211,tfmini,35,342
992.276184,tfmini,141,2673
992.281494,tfmini,0,371
992.284790,tfmini,0,22792
992.295898,tfmini,309,11799
992.297485,tfmini,279,1372
992.304016,tfmini,286,1800
992.306518,tfmini,13721,36865
992.321655,tfmini,309,5374
992.329162,tfmini,307,1793
992.337463,tfmini,308,5374
992.342041,tfmini,309,5362
992.344604,tfmini,309,963
992.373840,tfmini,483,1560
992.377319,tfmini,529,1802
992.383789,tfmini,314,1863
992.401550,tfmini,482,1799
992.403076,tfmini,398,1805
992.405578,tfmini,272,4198
992.426940,tfmini,557,1806
992.429443,tfmini,789,1823
992.437072,tfmini,307,7479
992.443298,tfmini,309,5367
992.444946,tfmini,309,5368
992.451416,tfmini,308,1802
992.459899,tfmini,139,5356
992.486938,tfmini,18,2314
992.492004,tfmini,0,368
992.495361,tfmini,2048,39257
992.500366,tfmini,0,1816
992.517395,tfmini,50,323
992.519897,tfmini,0,362
992.540161,tfmini,309,1822
992.544616,tfmini,309,1815
992.553039,tfmini,308,1804
992.560363,tfmini,308,5375
992.567565,tfmini,308,1820
992.582031,tfmini,310,5376
992.588500,tfmini,807,1807
992.595947,tfmini,319,1228
992.600463,tfmini,305,1818
992.604858,tfmini,314,4661
992.609313,tfmini,540,1817
992.645385,tfmini,390,1738
992.648803,tfmini,293,1804
992.662719,tfmini,308,1764
992.675170,tfmini,308,1804
992.688964,tfmini,0,5393
992.693603,tfmini,7,368
992.697998,tfmini,53,373
992.701477,tfmini,15,1803
992.708068,tfmini,0,1581
992.710449,tfmini,0,1801
992.715759,tfmini,0,358
992.720275,tfmini,0,1810
992.723571,tfmini,0,370
992.727539,tfmini,142,2637
992.749572,tfmini,245,1819
992.751098,tfmini,131,1819
992.756713,tfmini,307,12090
992.765747,tfmini,307,9830
992.767272,tfmini,307,9830
992.782714,tfmini,309,1808
992.791931,tfmini,309,5351
992.797668,tfmini,309,1802
992.815429,tfmini,309,1803
992.820800,tfmini,308,1822
992.825256,tfmini,394,1343
992.830810,tfmini,257,1804
992.835388,tfmini,313,1551
992.838989,tfmini,552,1791
992.841491,tfmini,309,1816
992.844970,tfmini,388,3827
992.856262,tfmini,386,2049
992.861450,tfmini,504,1804
992.871765,tfmini,296,1800
992.874267,tfmini,305,1806
992.877868,tfmini,309,4369
992.880310,tfmini,499,1814
992.882629,tfmini,503,1794
992.912841,tfmini,309,5378
992.918212,tfmini,308,1814
992.925842,tfmini,0,1790
992.935302,tfmini,157,2548
992.936828,tfmini,129,339
992.943176,tfmini,150,376
992.944702,tfmini,155,376
992.949035,tfmini,0,1511
992.959289,tfmini,290,488
992.960754,tfmini,501,1809
992.963317,tfmini,486,1811
992.966918,tfmini,410,1812
992.972290,tfmini,4065,39321
992.991699,tfmini,310,372
992.994140,tfmini,309,1814
992.998535,tfmini,308,621
993.012878,tfmini,310,1811
993.017517,tfmini,308,14926
993.019165,tfmini,309,14926
993.048767,tfmini,386,1837
993.061218,tfmini,265,8542
993.082641,tfmini,310,15308
993.096130,tfmini,668,1814
993.098632,tfmini,568,1803
993.103088,tfmini,404,1812
993.108825,tfmini,234,366
993.112243,tfmini,271,1814
993.118774,tfmini,310,355
993.121276,tfmini,310,369
993.133056,tfmini,570,1802
993.140441,tfmini,309,33293
993.145324,tfmini,292,5342
993.148925,tfmini,311,22873
993.153076,tfmini,0,1788
993.157409,tfmini,0,362
993.158874,tfmini,0,382
993.177062,tfmini,42,371
993.189758,tfmini,144,364
993.193237,tfmini,306,6393
993.198791,tfmini,308,1803
993.203369,tfmini,309,36914
993.238525,tfmini,309,363
993.250244,tfmini,308,340
993.255676,tfmini,311,1793
993.257202,tfmini,311,1780
993.258728,tfmini,310,1780
993.268066,tfmini,313,1762
993.273681,tfmini,308,65535
993.298339,tfmini,280,366
993.304687,tfmini,307,38239
993.307250,tfmini,20,1399
993.317687,tfmini,482,363
993.322082,tfmini,387,1795
993.326599,tfmini,310,34587
993.336303,tfmini,301,1759
993.337829,tfmini,303,1804
993.350463,tfmini,309,1782
993.354919,tfmini,309,357
993.361389,tfmini,309,1754
993.376281,tfmini,308,1735
993.384765,tfmini,312,1769
993.406127,tfmini,128,14917
993.408630,tfmini,2,377
993.412109,tfmini,0,367
993.421386,tfmini,14,363
993.431335,tfmini,44,621
993.432861,tfmini,246,1822
993.448852,tfmini,11,1548
993.452270,tfmini,7,329
993.453552,tfmini,7,351
993.461669,tfmini,0,1375
993.467163,tfmini,3,350
993.472167,tfmini,301,7898
993.473754,tfmini,821,7898
993.481079,tfmini,507,1818
993.482543,tfmini,414,22791
993.485778,tfmini,386,466
993.490234,tfmini,739,1793
993.500915,tfmini,268,365
993.512207,tfmini,285,261
993.519653,tfmini,274,1584
993.522094,tfmini,273,1751
993.526733,tfmini,278,548
993.531250,tfmini,404,1800
993.543579,tfmini,414,1783
993.550292,tfmini,316,1783
993.553710,tfmini,307,266
993.556213,tfmini,231,368
993.559631,tfmini,268,1785
993.561157,tfmini,285,1799
993.565551,tfmini,305,2018
993.567077,tfmini,307,2018
993.572753,tfmini,292,1808
993.577392,tfmini,304,1883
993.622131,tfmini,314,10794
993.623718,tfmini,300,371
993.625244,tfmini,285,371
993.634460,tfmini,303,1824
993.637878,tfmini,305,308
993.642578,tfmini,412,1747
993.644042,tfmini,278,1747
993.650573,tfmini,239,6193
993.663024,tfmini,9,4060
993.666625,tfmini,11,2565
993.698059,tfmini,306,1249
993.711853,tfmini,311,1799
993.724304,tfmini,308,1898
993.735900,tfmini,9,14954
993.748168,tfmini,6,270
993.749511,tfmini,6,270
993.760620,tfmini,0,1836
993.764160,tfmini,0,372
993.773620,tfmini,21,15408
993.775085,tfmini,20,512
993.782653,tfmini,229,1830
993.786132,tfmini,295,1832
993.789489,tfmini,306,1825
993.794067,tfmini,491,357
993.796569,tfmini,393,1786
993.802062,tfmini,154,10243
993.810485,tfmini,7,4403
993.822998,tfmini,27,2860
993.832641,tfmini,12,715
993.842895,tfmini,148,1591
993.846374,tfmini,152,365
993.867553,tfmini,283,1803
993.869140,tfmini,293,1803
993.870666,tfmini,299,1778
993.874023,tfmini,305,1760
993.877624,tfmini,297,1880
993.886291,tfmini,37,297
993.887695,tfmini,44,297
993.891052,tfmini,14,4910
993.899597,tfmini,16,518
993.902954,tfmini,21,362
993.909240,tfmini,137,518
993.917785,tfmini,128,373
993.923339,tfmini,296,1873
993.940917,tfmini,308,782
993.943359,tfmini,400,351
993.948974,tfmini,484,1536
993.955688,tfmini,267,1879
993.959106,tfmini,253,10066
993.965576,tfmini,16,2815
993.973876,tfmini,9881,12544
993.982666,tfmini,28,1550
994.006225,tfmini,300,1791
994.009765,tfmini,307,1779
994.026855,tfmini,307,1785
994.029479,tfmini,306,1832
994.034729,tfmini,132,1753
994.046264,tfmini,18,568
994.056701,tfmini,6,257
994.058044,tfmini,7,257
994.071838,tfmini,522,1829
994.079162,tfmini,386,1845
994.080749,tfmini,316,1829
994.090515,tfmini,263,372
994.096923,tfmini,277,1586
994.101501,tfmini,277,1597
994.111267,tfmini,15,3587
994.112854,tfmini,14,3587
994.121459,tfmini,31,308
994.130981,tfmini,157,267
994.132568,tfmini,57,267
994.136047,tfmini,61,1836
994.141540,tfmini,295,1819
994.143127,tfmini,299,1811
994.154724,tfmini,308,316
994.202636,tfmini,44,1840
994.205139,tfmini,261,1878
994.206604,tfmini,278,1878
994.231323,tfmini,306,65534
994.235778,tfmini,303,278
994.237304,tfmini,284,2497
994.249877,tfmini,21,2555
994.252258,tfmini,23,2891
994.256713,tfmini,17,4460
994.264099,tfmini,11,5070
994.282043,tfmini,224,481
994.284606,tfmini,229,381
994.288024,tfmini,289,1819
994.293457,tfmini,306,1814
994.302001,tfmini,309,1793
994.304504,tfmini,305,65534
994.314819,tfmini,39,258
994.316284,tfmini,157,1818
994.318908,tfmini,275,1821
994.321350,tfmini,294,1880
994.342529,tfmini,143,1910
994.351989,tfmini,40,1833
994.360473,tfmini,302,1844
994.361999,tfmini,305,1844
994.366516,tfmini,309,1856
994.371154,tfmini,308,1875
994.372741,tfmini,307,1615
994.378234,tfmini,285,1867
994.384826,tfmini,234,11042
994.395263,tfmini,30,358
994.406494,tfmini,240,3320
994.410888,tfmini,56,14416
994.429260,tfmini,264,2350
994.433654,tfmini,281,1836
994.439270,tfmini,305,1798
994.450988,tfmini,308,1783
994.452514,tfmini,308,1823
994.455017,tfmini,305,2078
994.457519,tfmini,279,2309
994.472045,tfmini,252,3576
994.488525,tfmini,225,1809
994.497985,tfmini,309,1844
994.509887,tfmini,264,1823
994.513488,tfmini,295,1866
994.517089,tfmini,293,2001
994.531860,tfmini,41,370
994.536315,tfmini,56,1745
994.539916,tfmini,241,1806
994.541442,tfmini,245,1806
994.548950,tfmini,47,11755
994.550781,tfmini,24,33320
994.559509,tfmini,36,333
994.572631,tfmini,486,856
994.577209,tfmini,279,1825
994.588073,tfmini,309,1810
994.599182,tfmini,300,2109
994.605712,tfmini,59,1863
994.624816,tfmini,31,34508
994.644714,tfmini,304,1837
994.665893,tfmini,29,5216
994.671325,tfmini,25,1777
994.676940,tfmini,42,1888
994.685424,tfmini,18,5690
994.695678,tfmini,51,316
994.698059,tfmini,27,1523
994.710693,tfmini,287,1812
994.724426,tfmini,309,1831
994.730651,tfmini,308,1843
994.737548,tfmini,289,2561
994.739074,tfmini,40,1997
994.757019,tfmini,16,367
994.760620,tfmini,50,258
994.767639,tfmini,284,8979
994.772338,tfmini,147,2250
994.776855,tfmini,37,1653
994.786987,tfmini,305,1824
994.788452,tfmini,307,1845
994.794921,tfmini,307,1744
994.807617,tfmini,293,1656
994.821166,tfmini,51,1559
994.822692,tfmini,148,1543
994.826293,tfmini,250,1607
994.827819,tfmini,252,1589
994.841552,tfmini,291,1827
994.859375,tfmini,3,1586
994.871093,tfmini,304,1828
994.874755,tfmini,308,1809
994.876281,tfmini,309,1809
994.880859,tfmini,307,1803
994.882385,tfmini,307,1812
994.884887,tfmini,306,2036
994.888427,tfmini,18,2366
994.901367,tfmini,250,2531
994.911010,tfmini,156,1842
994.921691,tfmini,306,1843
994.930297,tfmini,308,1825
994.934448,tfmini,306,1851
994.937866,tfmini,302,6240
994.942626,tfmini,11,1288
994.964904,tfmini,295,1629
994.968383,tfmini,300,1578
994.976013,tfmini,304,1819
994.977600,tfmini,304,39408
994.999267,tfmini,244,1907
995.006774,tfmini,292,1799
995.011352,tfmini,306,1799
995.015808,tfmini,309,1798
995.017333,tfmini,309,1798
995.036376,tfmini,0,2246
995.041931,tfmini,0,256
995.046569,tfmini,19,507
995.062133,tfmini,31,380
995.067504,tfmini,226,1822
995.076965,tfmini,308,1845
995.081726,tfmini,309,1851
995.086608,tfmini,309,1860
995.096496,tfmini,148,2629
995.104919,tfmini,132,383
995.118041,tfmini,275,1741
995.124572,tfmini,273,1627
995.131042,tfmini,281,1549
995.147094,tfmini,304,1778
995.152526,tfmini,302,1873
995.155090,tfmini,302,2261
995.170654,tfmini,137,1852
995.181396,tfmini,305,1812
995.188781,tfmini,304,1816
995.198608,tfmini,10,5123
995.200134,tfmini,9,5123
995.204650,tfmini,27,1284
995.212890,tfmini,7,15449
995.223937,tfmini,30,282
995.230224,tfmini,228,1810
995.231750,tfmini,261,1814
995.249267,tfmini,306,1855
995.252990,tfmini,302,1802
995.256469,tfmini,281,2399
995.265014,tfmini,0,884
995.276611,tfmini,20,2137
995.285278,tfmini,17,15557
995.287780,tfmini,8,65503
995.289306,tfmini,8,2054
995.295349,tfmini,10,600
995.297912,tfmini,22797,3929
995.305053,tfmini,27,1839
995.309936,tfmini,289,1821
995.313537,tfmini,304,1820
995.319824,tfmini,308,1827
995.323608,tfmini,308,1789
995.325134,tfmini,308,1800
995.332946,tfmini,308,1807
995.339538,tfmini,308,1805
995.341064,tfmini,307,1814
995.347045,tfmini,300,13605
995.350524,tfmini,154,2278
995.353088,tfmini,57,1771
995.354553,tfmini,48,1771
995.360595,tfmini,8,2067
995.363037,tfmini,8,1498
995.380981,tfmini,280,1830
995.382507,tfmini,292,1833
995.385864,tfmini,306,1840
995.387390,tfmini,307,1838
995.404541,tfmini,305,1858
995.410034,tfmini,286,2866
995.426452,tfmini,54,355
995.430908,tfmini,226,1562
995.438842,tfmini,256,22937
995.466308,tfmini,53,258
995.469543,tfmini,240,1846
995.471984,tfmini,277,1827
995.479492,tfmini,308,1800
995.481689,tfmini,308,1806
995.492126,tfmini,309,1802
995.500671,tfmini,308,39410
995.515625,tfmini,145,2588
995.517211,tfmini,134,9483
995.527221,tfmini,7,2381
995.535217,tfmini,520,22937
995.538330,tfmini,9,486
995.545166,tfmini,20,1846
995.546630,tfmini,142,39321
995.561584,tfmini,310,1828
995.567993,tfmini,309,1837
995.576599,tfmini,306,1809
995.578979,tfmini,305,1764
995.583496,tfmini,298,1562
995.585021,tfmini,295,1562
995.589477,tfmini,283,1753
995.602294,tfmini,132,1836
995.613464,tfmini,133,65534
995.624206,tfmini,10,803
995.629577,tfmini,26,285
995.632019,tfmini,48,268
995.645019,tfmini,306,1791
995.653930,tfmini,308,1787
995.666076,tfmini,309,1820
995.671447,tfmini,308,1810
995.681701,tfmini,281,2121
995.686157,tfmini,31,1847
995.688659,tfmini,15,1597
995.694091,tfmini,13,383
995.712768,tfmini,9,1548
995.718322,tfmini,8,464
995.728515,tfmini,43,1853
995.729980,tfmini,227,1853
995.740173,tfmini,308,1840
995.741699,tfmini,308,1832
995.753479,tfmini,309,1819
995.757873,tfmini,309,1802
995.773437,tfmini,299,1655
995.777832,tfmini,300,1637
995.781494,tfmini,299,1600
995.783569,tfmini,298,1584
995.784973,tfmini,299,1746
995.788085,tfmini,298,40176
995.794494,tfmini,10,2570
995.811645,tfmini,132,376
995.826904,tfmini,308,1812
995.839721,tfmini,307,1788
995.847045,tfmini,309,1781
995.849243,tfmini,309,1798
995.851867,tfmini,309,1801
995.867797,tfmini,277,2253
995.874145,tfmini,24,1278
995.884948,tfmini,143,379
995.886474,tfmini,155,258
995.897399,tfmini,299,1877
995.901977,tfmini,752,2055
995.918212,tfmini,31,382
995.931091,tfmini,307,1837
995.940124,tfmini,309,1840
995.941650,tfmini,309,1840
995.973876,tfmini,307,1812
995.981201,tfmini,21,33039
995.997558,tfmini,7,277
995.999938,tfmini,15,256
996.012573,tfmini,298,1577
996.020996,tfmini,308,39177
996.023254,tfmini,309,1749
996.028686,tfmini,309,1801
996.046081,tfmini,309,1813
996.065368,tfmini,143,2022
996.082885,tfmini,256,1804
996.085388,tfmini,287,1802
996.096374,tfmini,146,2121
996.099853,tfmini,16,2104
996.103271,tfmini,7,1618
996.111206,tfmini,17,2
996.114318,tfmini,55,262
996.117797,tfmini,45,1797
996.121826,tfmini,292,1810
996.123413,tfmini,298,39168
996.136779,tfmini,309,1830
996.146545,tfmini,309,1827
996.151123,tfmini,309,1835
996.162292,tfmini,303,1860
996.171325,tfmini,296,1894
996.179565,tfmini,0,1760
996.184082,tfmini,0,2087
996.197326,tfmini,12,282
996.224060,tfmini,308,1792
996.228454,tfmini,308,1777
996.236938,tfmini,308,1774
996.244262,tfmini,304,1645
996.247375,tfmini,305,1559
996.248962,tfmini,305,1592
996.251464,tfmini,304,1615
996.253967,tfmini,25134,39174
996.257751,tfmini,295,1630
996.259704,tfmini,289,1646
996.279724,tfmini,135,1095
996.281250,tfmini,228,1095
996.288635,tfmini,3,1823
996.291076,tfmini,3,2007
996.298095,tfmini,5,1302
996.302246,tfmini,7,629
996.314331,tfmini,237,1796
996.318786,tfmini,300,1806
996.321289,tfmini,305,1804
996.336425,tfmini,309,1828
996.337890,tfmini,309,1834
996.341430,tfmini,309,1831
996.351257,tfmini,306,1834
996.358581,tfmini,298,1844
996.360046,tfmini,296,39175
996.385864,tfmini,151,1654
996.387390,tfmini,153,4630
996.406738,tfmini,19,296
996.410095,tfmini,53,380
996.419555,tfmini,305,1831
996.437866,tfmini,309,1805
996.446594,tfmini,309,1845
996.455322,tfmini,2357,22873
996.478759,tfmini,4,806
996.483276,tfmini,12,307
996.489929,tfmini,139,499
996.497863,tfmini,2,39182
996.518127,tfmini,47,339
996.521545,tfmini,144,1616
996.524047,tfmini,265,1561
996.528930,tfmini,301,1630
996.531860,tfmini,306,1652
996.535827,tfmini,308,1576
996.538391,tfmini,308,8491
996.555908,tfmini,307,1737
996.563293,tfmini,308,1804
996.565307,tfmini,308,1824
996.574890,tfmini,305,1831
996.578369,tfmini,303,1828
996.582824,tfmini,301,1838
996.593444,tfmini,295,3076
996.599060,tfmini,280,2149
996.614379,tfmini,18,285
996.616882,tfmini,41,257
996.621337,tfmini,156,1792
996.626037,tfmini,301,1806
996.631835,tfmini,308,1798
996.633361,tfmini,308,1798
996.644348,tfmini,308,1788
996.648742,tfmini,309,1775
996.651245,tfmini,309,1777
996.653747,tfmini,309,39393
996.665222,tfmini,310,1788
996.668579,tfmini,309,1823
996.673217,tfmini,305,1826
996.674743,tfmini,304,22784
996.689147,tfmini,4,1028
996.691406,tfmini,5,711
996.697937,tfmini,37,22804
996.718627,tfmini,4,37914
996.722045,tfmini,2,1738
996.731750,tfmini,3,2374
996.739257,tfmini,7,495
996.742126,tfmini,18,362
996.751525,tfmini,298,1837
996.785156,tfmini,308,1771
996.788635,tfmini,306,1630
996.815368,tfmini,303,1624
996.818725,tfmini,265,15878
996.824401,tfmini,11010,22937
996.826416,tfmini,2,2031
996.827819,tfmini,2,2059
996.833679,tfmini,22789,1689
996.835693,tfmini,6,809
996.837097,tfmini,39175,1881
996.847717,tfmini,291,1812
996.857177,tfmini,308,1832
996.876403,tfmini,308,1789
996.886718,tfmini,305,1824
996.888183,tfmini,303,10260
996.924621,tfmini,308,1775
996.957946,tfmini,3,3127
996.960388,tfmini,4,1564
996.971069,tfmini,34,1855
996.972534,tfmini,159,1855
996.974060,tfmini,259,1839
996.980468,tfmini,308,1822
996.990966,tfmini,309,1836
997.001708,tfmini,309,1839
997.011108,tfmini,309,1844
997.019409,tfmini,1845,22937
997.022399,tfmini,309,1841
997.030517,tfmini,310,1841
997.038208,tfmini,304,8654
997.040100,tfmini,285,33737
997.045776,tfmini,0,1851
997.078430,tfmini,310,1815
997.080871,tfmini,309,1834
997.085327,tfmini,309,1826
997.093627,tfmini,309,23032
997.106689,tfmini,1,5145
997.123779,tfmini,255,1585
997.148803,tfmini,309,1789
997.153320,tfmini,309,1781
997.175781,tfmini,0,1869
997.182189,tfmini,3,1379
997.184814,tfmini,4,22996
997.201477,tfmini,307,1824
997.203002,tfmini,308,1824
997.207580,tfmini,309,1819
997.212829,tfmini,310,1812
997.216430,tfmini,309,22790
997.218627,tfmini,309,1793
997.223449,tfmini,308,1786
997.224975,tfmini,309,1802
997.235351,tfmini,308,1785
997.236877,tfmini,308,1785
997.238403,tfmini,308,1805
997.240905,tfmini,308,1794
997.245361,tfmini,308,1791
997.247070,tfmini,308,1810
997.249938,tfmini,307,7185
997.260925,tfmini,1,814
997.267089,tfmini,17,357
997.279785,tfmini,308,1777
997.284362,tfmini,308,1806
997.292785,tfmini,309,1836
997.297302,tfmini,309,1810
997.308532,tfmini,307,1857
997.322875,tfmini,1,1327
997.349426,tfmini,309,1830
997.351928,tfmini,309,1834
997.360229,tfmini,310,1823
997.376525,tfmini,309,1845
997.385498,tfmini,309,1851
997.405029,tfmini,1,1234
997.408447,tfmini,2,259
997.410766,tfmini,3,268
997.414733,tfmini,48,277
997.447692,tfmini,309,1808
997.449218,tfmini,309,1808
997.456604,tfmini,309,1783
997.460266,tfmini,309,1795
997.464904,tfmini,307,1591
997.468872,tfmini,0,22908
997.473571,tfmini,0,39379
997.484558,tfmini,6,204
997.485961,tfmini,15,312
997.492370,tfmini,63321,20992
997.494140,tfmini,270,1618
997.496887,tfmini,299,1744
997.503234,tfmini,13465,55297
997.508300,tfmini,309,1755
997.520385,tfmini,309,1799
997.527099,tfmini,309,1800
997.530090,tfmini,309,1859
997.537719,tfmini,0,7188
997.540588,tfmini,0,6932
997.544006,tfmini,1,1230
997.545471,tfmini,1,1230
997.546875,tfmini,1,39268
997.550720,tfmini,2,212
997.562255,tfmini,300,1813
997.570800,tfmini,309,1819
997.572326,tfmini,309,1819
997.579833,tfmini,310,1807
997.594726,tfmini,309,1794
997.605957,tfmini,309,1788
997.608581,tfmini,308,1790
997.611083,tfmini,308,1803
997.615234,tfmini,1842,39257
997.618103,tfmini,1,12836
997.623901,tfmini,1,39381
997.633361,tfmini,6,244
997.635803,tfmini,29,351
997.643005,tfmini,260,1793
997.645202,tfmini,291,1774
997.648620,tfmini,305,1781
997.652099,tfmini,308,39257
997.659912,tfmini,308,1764
997.685302,tfmini,309,1810
997.687805,tfmini,308,1826
997.693237,tfmini,1,11529
997.694702,tfmini,0,39177
997.696838,tfmini,0,39202
997.698791,tfmini,0,7256
997.708068,tfmini,3,229
997.713317,tfmini,58,262
997.718627,tfmini,293,1838
997.733093,tfmini,309,1831
997.741821,tfmini,309,1844
997.747314,tfmini,309,1844
997.761779,tfmini,0,6420
997.764221,tfmini,0,7188
997.776611,tfmini,2,239
997.779113,tfmini,22,277
997.791137,tfmini,308,1844
997.793640,tfmini,309,1849
997.799255,tfmini,309,1846
997.811218,tfmini,309,1831
997.812744,tfmini,309,1831
997.814270,tfmini,309,1824
997.821899,tfmini,309,1826
997.825744,tfmini,309,1813
997.827270,tfmini,309,1813
997.835021,tfmini,309,1796
997.836547,tfmini,309,22873
997.843994,tfmini,292,14623
997.855163,tfmini,1,1618
997.859558,tfmini,2,515
997.865417,tfmini,29,344
997.869384,tfmini,34,1544
997.875610,tfmini,299,1631
997.878723,tfmini,306,1652
997.882812,tfmini,308,1552
997.885070,tfmini,308,1565
997.889709,tfmini,308,1751
997.898681,tfmini,309,1797
997.901184,tfmini,309,1795
997.909790,tfmini,309,1796
997.933532,tfmini,1,1077
