=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.06.10 11:17:53 =~=~=~=~=~=~=~=~=~=~=~=
# Ready. Send 's' to start, 'x' to stop.
# Recording started.
timestamp_sec,source,value1,vlue2
16.837999,tfmini,315,6960
16.840360,tfmini,249,2912
16.845079,tfmini,296,994
16.847103,laser,23,
16.853067,laser,66,
16.859111,laser,15,
16.860252,tfmini,304,5614
16.862928,tfmini,291,3702
16.864440,tfmini,284,3702
16.871095,laser,13,
16.877040,laser,66,
16.882976,laser,441,
16.889087,laser,13,
16.895023,laser,38,
16.900960,laser,484,
16.903907,tfmini,14169,52993
16.906936,laser,915,
16.908567,tfmini,312,1862
16.912944,laser,422,
16.918832,tfmini,312,1885
16.923103,tfmini,311,1883
16.925016,laser,17,
16.930255,tfmini,312,1866
16.933191,tfmini,22937,311
16.936992,laser,22,
16.940044,tfmini,312,4637
16.942935,laser,104,
16.946895,tfmini,312,9030
16.948928,laser,103,
16.952024,tfmini,22840,14489
16.954759,tfmini,312,5593
16.960712,tfmini,313,22937
16.966928,laser,42,
16.971576,tfmini,313,5592
16.973007,laser,13,
16.977111,tfmini,313,35036
16.978664,tfmini,313,5596
16.980127,tfmini,313,5596
16.981624,tfmini,313,5593
16.984880,laser,96,
16.989135,tfmini,0,1130
16.990875,laser,113,
16.996831,laser,530,
17.002927,laser,15,
17.008855,laser,71,
17.011888,tfmini,10,7434
17.014892,laser,22,
17.018447,tfmini,40,1593
17.020824,tfmini,52,379
17.026807,laser,229,
17.028839,tfmini,299,1887
17.031808,tfmini,310,1806
17.033260,laser,10,
17.038831,laser,44,
17.043111,tfmini,311,1796
17.044784,laser,211,
17.050432,tfmini,310,1761
17.053512,tfmini,311,6956
17.056808,laser,35,
17.060352,tfmini,313,6890
17.062791,laser,55,
17.068840,laser,18,
17.074695,tfmini,312,1875
17.076152,tfmini,312,1875
17.077632,tfmini,14489,62209
17.080200,tfmini,312,1529
17.082656,tfmini,312,1870
17.086759,laser,57,
17.089563,tfmini,312,39321
17.092735,laser,109,
17.096328,tfmini,312,5210
17.098760,laser,27,
17.102056,tfmini,39224,14489
17.104743,laser,41,
17.108144,tfmini,55705,312
17.110544,tfmini,312,1238
17.112735,tfmini,312,1871
17.116712,laser,103,
17.122503,tfmini,313,5620
17.128671,laser,301,
17.131656,tfmini,313,11112
17.134716,laser,42,
17.137895,tfmini,313,22866
17.140743,laser,19,
17.144760,tfmini,312,3037
17.146720,laser,21,
17.150367,tfmini,312,2931
17.152648,laser,198,
17.153928,tfmini,557,5609
17.156160,tfmini,388,39257
17.158519,tfmini,518,2918
17.164688,laser,19,
17.167751,tfmini,315,22793
17.169912,tfmini,248,2907
17.173912,tfmini,39184,14169
17.176704,laser,19,
17.182647,laser,40,
17.186943,tfmini,268,3078
17.188407,tfmini,264,1864
17.192039,tfmini,295,1141
17.194688,laser,16,
17.200624,laser,43,
17.206567,laser,900,
17.212572,laser,253,
17.218536,laser,757,
17.219707,tfmini,310,1871
17.224544,laser,358,
17.229103,tfmini,311,22793
17.230619,laser,21,
17.232324,tfmini,312,1877
17.236600,laser,24,
17.238807,tfmini,311,1875
17.242559,laser,47,
17.245008,tfmini,312,1882
17.246511,tfmini,14233,63745
17.248575,laser,24,
17.250171,tfmini,310,2404
17.254552,laser,44,
17.259172,tfmini,314,22937
17.260679,laser,12,
17.261903,tfmini,313,1876
17.266527,laser,39,
17.272468,laser,962,
17.275791,tfmini,311,4887
17.278484,laser,232,
17.280120,tfmini,313,1876
17.284456,laser,566,
17.290447,laser,335,
17.296552,laser,18,
17.302503,laser,29,
17.305063,tfmini,312,5596
17.308435,laser,284,
17.309579,tfmini,312,5588
17.312040,tfmini,313,22994
17.314464,laser,34,
17.320400,laser,643,
17.322647,tfmini,22793,153
17.326475,laser,20,
17.332088,tfmini,0,264
17.336200,tfmini,236,263
17.338432,laser,29,
17.340656,tfmini,130,261
17.342071,tfmini,0,7195
17.344379,laser,319,
17.347991,tfmini,0,19460
17.350471,laser,13,
17.353303,tfmini,22903,15513
17.356380,laser,148,
17.359239,tfmini,21293,22937
17.362424,laser,20,
17.368404,laser,29,
17.374359,laser,100,
17.378576,tfmini,312,1787
17.380367,laser,46,
17.386295,laser,921,
17.392383,laser,19,
17.398336,laser,73,
17.404279,laser,945,
17.410375,laser,13,
17.413415,tfmini,313,5839
17.416324,laser,47,
17.422359,laser,16,
17.428316,laser,35,
17.431135,tfmini,313,22937
17.434324,laser,19,
17.436767,tfmini,312,1867
17.440303,laser,24,
17.442615,tfmini,312,1872
17.444368,tfmini,312,4113
17.446279,laser,43,
17.450559,tfmini,313,39184
17.452312,laser,13,
17.458255,laser,38,
17.461303,tfmini,11577,39184
17.464239,laser,60,
17.469367,tfmini,313,3078
17.470848,laser,616,
17.476236,laser,51,
17.477344,tfmini,313,5610
17.482223,laser,40,
17.488159,laser,656,
17.490648,tfmini,388,7951
17.494264,laser,5,
17.500175,laser,126,
17.504484,tfmini,248,2890
17.506143,laser,238,
17.512132,laser,568,
17.518119,laser,584,
17.521720,tfmini,281,3174
17.524120,laser,295,
17.527088,tfmini,297,1797
17.530128,laser,85,
17.535024,tfmini,293,4169
17.536495,laser,11,
17.539920,tfmini,305,1511
17.542119,laser,106,
17.545583,tfmini,308,1827
17.548120,laser,47,
17.554056,laser,397,
17.555944,tfmini,310,22931
17.560127,laser,25,
17.566080,laser,86,
17.568031,tfmini,311,1874
17.569488,tfmini,14233,10497
17.572071,laser,82,
17.576328,tfmini,311,2901
17.578016,laser,649,
17.584096,laser,20,
17.590032,laser,164,
17.596103,laser,15,
17.602039,laser,37,
17.605096,tfmini,22841,14489
17.607992,laser,278,
17.613983,laser,317,
17.619976,laser,264,
17.624420,tfmini,312,5605
17.625919,tfmini,313,5605
17.631267,tfmini,313,5609
17.635080,tfmini,313,34129
17.637592,tfmini,313,5601
17.641719,tfmini,313,34342
17.643224,tfmini,313,5602
17.644735,tfmini,313,22937
17.648176,tfmini,313,35119
17.649936,laser,135,
17.655927,laser,185,
17.657079,tfmini,0,5599
17.658487,tfmini,23,5596
17.660392,tfmini,0,1118
17.661972,laser,30,
17.663688,tfmini,0,1873
17.665060,tfmini,0,374
17.667968,laser,22,
17.669208,tfmini,0,262
17.671024,tfmini,0,257
17.673944,laser,27,
17.679891,laser,299,
17.683256,tfmini,0,1565
17.685943,laser,22,
17.691896,laser,114,
17.697931,laser,22,
17.699783,tfmini,303,1871
17.703947,laser,16,
17.709875,laser,100,
17.711280,tfmini,310,1892
17.715887,laser,46,
17.721820,laser,400,
17.727807,laser,592,
17.728960,tfmini,312,1869
17.733896,laser,16,
17.739831,laser,75,
17.743120,tfmini,14425,53505
17.745792,laser,187,
17.749383,tfmini,14233,7425
17.751792,laser,166,
17.756223,tfmini,312,1500
17.757816,laser,47,
17.761104,tfmini,14233,39425
17.763799,laser,61,
17.769739,laser,743,
17.771375,tfmini,312,22869
17.773408,tfmini,14489,59649
17.775840,laser,17,
17.781772,laser,85,
17.787828,laser,20,
17.793779,laser,36,
17.797063,tfmini,54073,39215
17.799776,laser,19,
17.805715,laser,244,
17.810392,tfmini,313,3268
17.811828,laser,15,
17.814872,tfmini,313,39207
17.817728,laser,43,
17.819448,tfmini,313,5601
17.823696,laser,136,
17.826208,tfmini,313,5602
17.829687,laser,144,
17.830968,tfmini,558,5600
17.835680,laser,138,
17.841663,laser,127,
17.845119,tfmini,311,2909
17.846584,tfmini,312,2909
17.848060,laser,11,
17.853723,laser,18,
17.859687,laser,29,
17.865627,laser,173,
17.868047,tfmini,310,5177
17.871656,laser,45,
17.877616,laser,198,
17.883600,laser,286,
17.887792,tfmini,307,1746
17.889575,laser,475,
17.891471,tfmini,309,1867
17.892967,tfmini,311,1860
17.895616,laser,67,
17.901664,laser,17,
17.904712,tfmini,311,2551
17.907592,laser,107,
17.910316,tfmini,312,1891
17.911935,tfmini,312,2828
17.913608,laser,30,
17.916175,tfmini,313,39246
17.918336,tfmini,312,3073
17.919788,laser,9,
17.923391,tfmini,22791,39321
17.925575,laser,70,
17.927415,tfmini,312,22858
17.931556,laser,126,
17.933687,tfmini,312,1870
17.937547,laser,88,
17.943592,laser,29,
17.947631,tfmini,312,4662
17.949552,laser,46,
17.951032,tfmini,312,1870
17.953744,tfmini,312,2337
17.955575,laser,24,
17.960704,tfmini,39224,14489
17.967519,laser,50,
17.973463,laser,590,
17.979448,laser,954,
17.985435,laser,813,
17.988040,tfmini,313,23019
17.991468,laser,111,
17.997440,laser,245,
18.002000,tfmini,0,262
18.003511,laser,15,
18.008487,tfmini,0,378
18.009799,laser,11,
18.010892,tfmini,0,378
18.015447,laser,44,
18.021383,laser,749,
18.027492,laser,14,
18.033447,laser,21,
18.039360,laser,731,
18.045360,laser,272,
18.051359,laser,239,
18.052768,tfmini,310,1879
18.057271,tfmini,310,1771
18.062160,tfmini,313,1741
18.063631,laser,4,
18.067239,tfmini,311,7111
18.069431,laser,14,
18.075368,laser,33,
18.078287,tfmini,13977,63745
18.081315,laser,131,
18.085144,tfmini,14681,17665
18.087327,laser,63,
18.093379,laser,15,
18.099096,tfmini,312,1877
18.101888,tfmini,313,5501
18.105295,laser,62,
18.111347,laser,16,
18.113063,tfmini,312,1881
18.117296,laser,44,
18.120708,tfmini,312,4725
18.123064,tfmini,311,55597
18.126884,tfmini,312,1222
18.128351,tfmini,312,1222
18.129783,laser,15,
18.132247,tfmini,313,4091
18.135263,laser,50,
18.139415,tfmini,14425,11265
18.141263,laser,28,
18.145284,tfmini,54329,39321
18.147260,laser,32,
18.153192,laser,203,
18.156656,tfmini,39224,39257
18.159200,laser,137,
18.164352,tfmini,313,3012
18.165832,laser,748,
18.169183,tfmini,313,2872
18.171255,laser,20,
18.177204,laser,40,
18.178308,tfmini,564,5608
18.179807,tfmini,275,39400
18.183219,laser,18,
18.185567,tfmini,131,5604
18.187032,tfmini,292,6920
18.189207,laser,24,
18.195159,laser,59,
18.198720,tfmini,279,3077
18.201103,laser,314,
18.202983,tfmini,280,1875
18.207120,laser,115,
18.212320,tfmini,281,1868
18.213743,laser,680,
18.219108,laser,103,
18.225107,laser,48,
18.231056,laser,364,
18.232219,tfmini,309,1861
18.233688,tfmini,311,1858
18.237087,laser,61,
18.238431,tfmini309,1867
18.243143,laser,14,
18.244863,tfmini,310,1893
18.248775,tfmini,309,1891
18.255119,laser,8,
18.258512,tfmini,312,3038
18.261064,laser,34,
18.265560,tfmini,311,3112
18.267032,laser,74,
18.270568,tfmini,14745,58113
18.273023,laser,44,
18.278392,tfmini,313,1882
18.281360,tfmini,14489,6913
18.284980,laser,218,
18.290952,laser,429,
18.293071,tfmini,313,1890
18.294664,tfmini,14489,8705
18.297040,laser,23,
18.301176,tfmini,311,4862
18.302991,laser,39,
18.305799,tfmini,5433,39257
18.309028,laser,11,
18.311695,tfmini,312,22873
18.314996,laser,13,
18.318880,tfmini,4152,39257
18.321004,laser,18,
18.323328,tfmini,313,5592
18.326976,laser,23,
18.332912,laser,124,
18.335527,tfmini,313,23011
18.338943,laser,23,
18.343940,tfmini,38,5589
18.345359,laser,10,
18.350944,laser,16,
18.356884,laser,93,
18.359575,tfmini,0,257
18.362936,laser,16,
18.368888,laser,25,
18.370496,tfmini,158,259
18.374916,laser,21,
18.376623,tfmini,294,1875
18.380872,laser,37,
18.382120,tfmini,293,1849
18.386816,laser,174,
18.392831,laser,45,
18.396163,tfmini,311,7637
18.398815,laser,76,
18.402368,tfmini,311,7455
18.404767,laser,620,
18.405931,tfmini,310,1767
18.410768,laser,294,
18.413743,tfmini,311,1875
18.416767,laser,124,
18.422752,laser,224,
18.428840,laser,18,
18.433719,tfmini,313,1629
18.435152,laser,10,
18.440752,laser,50,
18.446807,laser,15,
18.449743,tfmini,313,5613
18.452743,laser,42,
18.458795,laser,16,
18.462327,tfmini,311,1359
18.464759,laser,16,
18.465871,tfmini,312,1881
18.470703,laser,62,
18.476760,laser,16,
18.482692,laser,59,
18.486255,tfmini,313,1149
18.488679,laser,40,
18.492227,tfmini,312,39257
18.494684,laser,30,
18.496408,tfmini,312,5626
18.500623,laser,220,
18.503967,tfmini,313,39257
18.506679,laser,22,
18.508880,tfmini,313,5601
18.512639,laser,32,
18.515439,tfmini,312,39170
18.517911,tfmini,313,2835
18.521852,tfmini,313,2930
18.524663,laser,22,
18.526872,tfmini,389,7993
18.530624,laser,24,
18.536571,laser,88,
18.539623,tfmini,39194,14233
18.542560,laser,102,
18.543848,tfmini,535,1865
18.548568,laser,53,
18.554603,laser,20,
18.560520,laser,113,
18.566535,laser,50,
18.568031,tfmini,295,1872
18.570468,tfmini,302,1356
18.572536,laser,38,
18.578468,laser,609,
18.583047,tfmini,307,1540
18.584472,laser,138,
18.590488,laser,58,
18.593292,tfmini,311,39321
18.596511,laser,21,
18.600416,tfmini,312,2369
18.602455,laser,93,
18.604404,tfmini,313,37703
18.606632,tfmini,312,2638
18.608427,laser,170,
18.614400,laser,573,
18.615663,tfmini,311,39257
18.620431,laser,78,
18.626483,laser,15,
18.632423,laser,29,
18.638463,laser,15,
18.641263,tfmini,39321,312
18.644439,laser,17,
18.645919,tfmini,312,1864
18.650415,laser,25,
18.652376,tfmini,20280,39321
18.656032,tfmini,312,1874
18.661487,tfmini,312,5606
18.662927,laser,45,
18.668388,laser,17,
18.672891,tfmini,312,5606
18.674320,laser,160,
18.680299,laser,203,
18.686279,laser,403,
18.692359,laser,17,
18.698303,laser,52,
18.704231,laser,611,
18.710319,laser,14,
18.712648,tfmini,0,257
18.716255,laser,90,
18.722303,laser,15,
18.725984,tfmini,0,1525
18.728296,laser,16,
18.734264,laser,24,
18.737319,tfmini,307,7696
18.740236,laser,54,
18.746187,laser,174,
18.748592,tfmini,304,1880
18.752208,laser,31,
18.758167,laser,130,
18.763471,tfmini,311,1763
18.770128,laser,346,
18.772743,tfmini,312,2305
18.774984,tfmini,312,1585
18.776447,laser,9,
18.782104,laser,337,
18.784711,tfmini,311,1869
18.787551,tfmini,311,1629
18.794095,laser,183,
18.796455,tfmini,311,39299
18.800140,laser,21,
18.804771,tfmini,312,1480
18.806224,laser,11,
18.812047,laser,420,
18.818023,laser,951,
18.819536,tfmini,312,1866
18.824031,laser,174,
18.830007,laser,537,
18.835515,tfmini,312,1873
18.838584,tfmini,313,39197
18.842039,laser,53,
18.846288,tfmini,312,1036
18.847791,tfmini,312,1036
18.853975,laser,250,
18.857431,tfmini,22859,14745
18.859983,laser,107,
18.865968,laser,137,
18.871496,tfmini,312,5589
18.875759,tfmini,312,2843
18.877927,laser,317,
18.884027,laser,17,
18.889968,laser,32,
18.892423,tfmini,392,7511
18.894975,tfmini,244,2884
18.896448,laser,10,
18.901447,tfmini,248,2912
18.903272,tfmini,151,1873
18.907875,laser,340,
18.913959,laser,17,
18.917119,tfmini,403,1040
18.919887,laser,40,
18.924776,tfmini,281,3652
18.926248,laser,8,
18.931896,laser,24,
18.937847,laser,82,
18.943824,laser,96,
18.947128,tfmini,310,1895
18.949783,laser,616,
18.955888,laser,14,
18.961828,laser,40,
18.967760,laser,253,
18.973855,laser,16,
18.975208,tfmini,312,1886
18.977659,tfmini,312,3177
18.979831,laser,14,
18.985771,laser,61,
18.990400,tfmini,311,1883
18.991851,laser,12,
18.997800,laser,15,
19.003736,laser,51,
19.009784,laser,19,
19.012704,tfmini,312,39403
19.015743,laser,23,
19.020975,tfmini,313,5586
19.022951,tfmini,313,5593
19.026287,tfmini,313,5589
19.027711,laser,33,
19.028816,tfmini,313,5589
19.030303,tfmini,313,5599
19.032360,tfmini,312,16352
19.033824,laser,12,
19.039640,laser,104,
19.045616,laser,238,
19.048976,tfmini,2360,22937
19.051599,laser,380,
19.055072,tfmini,312,39408
19.057632,laser,49,
19.060680,tfmini,312,39257
19.063640,laser,20,
19.067304,tfmini,4096,39257
19.069664,laser,14,
19.075592,laser,68,
19.077796,tfmini,0,263
19.081535,laser,537,
19.084384,tfmini,0,377
19.086807,tfmini,0,261
19.088127,laser,36,
19.091047,tfmini,0,264
19.093540,laser,153,
19.099512,laser,320,
19.105047,tfmini,295,1852
19.111572,laser,18,
19.114887,tfmini,310,7685
19.117559,laser,10,
19.123279,tfmini,309,1789
19.129487,laser,80,
19.135431,laser,286,
19.139520,tfmini,310,1588
19.141439,laser,149,
19.147436,laser,150,
19.153415,laser,163,
19.159391,laser,195,
19.165376,laser,353,
19.168727,tfmini,14489,5121
19.171363,laser,580,
19.174211,tfmini,312,1874
19.177360,laser,260,
19.180824,tfmini,39257,312
19.183431,laser,15,
19.189384,laser,32,
19.193056,tfmini,311,1300
19.195327,laser,223,
19.196720,tfmini,311,1880
19.199672,tfmini,311,39271
19.201320,laser,182,
19.207304,laser,166,
19.210527,tfmini,311,39177
19.213384,laser,11,
19.219312,laser,64,
19.220792,tfmini,313,39257
19.222667,tfmini,313,22937
19.225271,laser,213,
19.231264,laser,133,
19.237255,laser,151,
19.241567,tfmini,313,3026
19.243272,laser,58,
19.246084,tfmini,312,8707
19.249219,laser,353,
19.255203,laser,290,
19.261207,laser,142,
19.267200,laser,132,
19.270536,tfmini,291,823
19.273260,laser,19,
19.276920,tfmini,311,3008
19.279191,laser,48,
19.283971,tfmini,267,3083
19.285440,laser,10,
19.291128,laser,453,
19.297159,laser,58,
19.301704,tfmini,299,1303
19.303123,laser,128,
19.309112,laser,146,
19.313192,tfmini,307,1818
19.315111,laser,94,
19.321180,laser,14,
19.326295,tfmini,309,1884
19.329935,tfmini,311,2496
19.333112,laser,22,
19.339063,laser,100,
19.345027,laser,290,
19.350999,laser,385,
19.356992,laser,471,
19.363088,laser,16,
19.369024,laser,37,
19.370128,tfmini,312,1871
19.374959,laser,231,
19.381032,laser,27,
19.383840,tfmini,22840,14233
19.386976,laser,67,
19.392919,laser,507,
19.395048,tfmini,312,5607
19.397359,tfmini,312,15697
19.399003,laser,9,
19.401639,tfmini,313,5599
19.404895,laser,437,
19.408475,tfmini,14489,39169
19.410896,laser,213,
19.416879,laser,244,
19.419008,tfmini,63545,39321
19.422912,laser,28,
19.424991,tfmini,312,5602
19.428880,laser,84,
19.433752,tfmini,0,39257
19.435144,laser,9,
19.440584,tfmini,0,268
19.444335,tfmini,0,259
19.446855,laser,41,
19.449672,tfmini,0,1489
19.451896,tfmini,0,267
19.453247,laser,12,
19.454355,tfmini,0,267
19.455688,tfmini,0,256
19.458812,laser,169,
19.462415,tfmini,0,382
19.464803,laser,145,
19.470800,laser,69,
19.476856,laser,17,
19.479207,tfmini,296,5608
19.480787,tfmini,311,40473
19.482772,laser,132,
19.488779,laser,58,
19.494728,laser,178,
19.497959,tfmini,313,7472
19.500736,laser,136,
19.506704,laser,252,
19.512672,laser,947,
19.518659,laser,739,
19.521144,tfmini,311,1890
19.523599,tfmini,312,1635
19.525032,laser,12,
19.527103,tfmini,312,1877
19.529432,tfmini,312,6390
19.530904,laser,9,
19.535503,tfmini,312,1579
19.536935,laser,12,
19.539516,tfmini,312,1878
19.542640,laser,103,
19.548624,laser,156,
19.550136,tfmini,312,2387
19.554651,laser,39,
19.560583,laser,357,
19.563568,tfmini,22937,311
19.565071,tfmini,311,1326
19.566663,laser,15,
19.569480,tfmini,312,1873
19.572608,laser,40,
19.575912,tfmini,39257,14489
19.578599,laser,39,
19.582855,tfmini,312,1226
19.584575,laser,71,
19.590528,laser,201,
19.593255,tfmini,39257,313
19.596544,laser,76,
19.602600,laser,18,
19.607967,tfmini,313,5608
19.611368,tfmini,313,3054
19.614519,laser,43,
19.618551,tfmini,313,2831
19.620512,laser,51,
19.625383,tfmini,313,2936
19.626831,laser,5,
19.628871,tfmini,274,5585
19.630832,tfmini,782,2818
19.632507,laser,33,
19.638448,laser,116,
19.641544,tfmini,5273,39257
19.644439,laser,128,
19.650403,laser,756,
19.651563,tfmini,769,5620
19.656431,laser,71,
19.660959,tfmini,285,1052
19.662384,laser,205,
19.666479,tfmini,291,3677
19.668407,laser,62,
19.671840,tfmini,2349,55705
19.674467,laser,6,
19.676631,tfmini,301,1895
19.678592,tfmini,304,1367
19.680387,laser,60,
19.685407,tfmini,307,1593
19.686832,laser,12,
19.689527,tfmini,310,22937
19.692344,laser,93,
19.698400,laser,16,
19.704343,laser,37,
19.706775,tfmini,311,1856
19.709104,tfmini,311,2500
19.710559,laser,10,
19.711660,tfmini,311,1879
19.716255,laser,640,
19.722255,laser,292,
19.728231,laser,528,
19.734231,laser,164,
19.740224,laser,168,
19.746208,laser,211,
19.752191,laser,217,
19.758176,laser,178,
19.764152,laser,465,
19.767127,tfmini,39224,14425
19.770151,laser,244,
19.771928,tfmini,312,5587
19.776168,laser,72,
19.778367,tfmini,39392,14681
19.780487,tfmini,313,39257
19.782127,laser,148,
19.785104,tfmini,312,5605
19.788120,laser,153,
19.789648,tfmini,312,23005
19.792999,tfmini,313,34536
19.794471,laser,9,
19.799816,tfmini,313,23034
19.806163,laser,15,
19.808259,tfmini,312,5601
19.810119,tfmini,312,36100
19.812120,laser,21,
19.814815,tfmini,22,5600
19.818031,laser,991,
19.823799,tfmini,0,39321
19.828607,tfmini,0,379
19.830024,laser,173,
19.836103,laser,13,
19.842067,laser,19,
19.848028,laser,42,
19.853992,laser,62,
19.857435,tfmini,313,7683
19.859964,laser,184,
19.862247,tfmini,308,1873
19.865987,laser,43,
19.867479,tfmini,304,1828
19.871963,laser,63,
19.874551,tfmini,307,1890
19.877496,tfmini,309,1779
19.878959,tfmini,310,1868
19.880424,tfmini,310,1868
19.883928,laser,74,
19.889991,laser,14,
19.894863,tfmini,312,1591
19.896295,laser,12,
19.901899,laser,45,
19.907844,laser,466,
19.913936,laser,16,
19.919864,laser,45,
19.921960,tfmini,312,1887
19.925823,laser,88,
19.927415,tfmini,312,1893
19.931823,laser,65,
19.937776,laser,348,
19.940752,tfmini,14489,39425
19.943771,laser,229,
19.945531,tfmini,312,1875
19.949752,laser,170,
19.953464,tfmini,313,39241
19.955791,laser,25,
19.958364,tfmini,313,1883
19.960088,tfmini,314,39169
19.961711,laser,506,
19.965663,tfmini,313,39321
19.967752,laser,47,
19.972768,tfmini,313,1149
19.974191,laser,11,
19.976295,tfmini,313,4117
19.979675,laser,496,
19.983251,tfmini,313,22937
19.985704,laser,61,
19.987424,tfmini,312,2527
19.989616,tfmini,312,39257
19.991687,laser,64,
19.997615,laser,831,
20.000240,tfmini,313,39257
20.003639,laser,133,
20.007688,tfmini,313,2855
20.009632,laser,120,
20.015279,tfmini,313,5598
20.017839,tfmini,22793,14745
20.021631,laser,36,
20.025903,tfmini,313,2901
20.027568,laser,301,
20.033544,laser,751,
20.036392,tfmini,39415,22792
20.039560,laser,130,
20.045536,laser,142,
20.051544,laser,82,
20.057487,laser,729,
20.059032,tfmini,304,5608
20.063491,laser,265,
20.068927,tfmini,1323,39257
20.070848,tfmini,303,1884
20.073991,tfmini,304,1551
20.075456,tfmini,303,1878
20.079128,tfmini,309,1771
20.081544,laser,15,
20.087476,laser,47,
20.093395,laser,875,
20.098552,tfmini,309,1880
20.099975,laser,14,
20.105436,laser,45,
20.109071,tfmini,14489,22800
20.111316,tfmini,311,1868
20.117376,laser,97,
20.119224,tfmini,312,22880
20.123399,laser,32,
20.127304,tfmini,311,3558
20.129335,laser,240,
20.135332,laser,167,
20.138200,tfmini,14745,35073
20.141319,laser,86,
20.147371,laser,18,
20.151027,tfmini,312,4550
20.152496,tfmini,312,1890
20.153928,laser,686,
20.156072,tfmini,312,1879
20.159324,laser,31,
20.163820,tfmini,14745,37121
20.165399,laser,12,
20.167984,tfmini,313,5583
20.171243,laser,217,
20.177240,laser,136,
20.180812,tfmini,312,33312
20.183259,laser,36,
20.189188,laser,323,
20.192783,tfmini,312,34883
20.195232,laser,35,
20.198160,tfmini,313,39257
20.201232,laser,26,
20.206464,tfmini,312,5586
20.213159,laser,71,
20.219207,laser,16,
20.225151,laser,48,
20.231100,laser,301,
20.235544,tfmini,134,1870
20.237007,tfmini,0,1870
20.238388,tfmini,19,5596
20.243171,laser,22,
20.249128,laser,24,
20.250368,tfmini,226,1897
20.252807,tfmini,307,7635
20.255096,laser,32,
20.257335,tfmini,309,5600
20.261060,laser,68,
20.263288,tfmini,307,39321
20.267072,laser,31,
20.271856,tfmini,311,1779
20.273336,laser,8,
20.278991,laser,258,
20.281967,tfmini,311,1866
20.284992,laser,96,
20.291055,laser,15,
20.296987,laser,64,
20.302919,laser,695,
20.304931,tfmini,311,1890
20.309015,laser,17,
20.314928,laser,111,
20.320823,tfmini,313,1875
20.326984,laser,14,
20.328092,tfmini,312,1871
20.332920,laser,24,
20.336807,tfmini,313,5327
20.338848,laser,417,
20.341451,tfmini,311,1888
20.344543,tfmini,311,1343
20.346992,tfmini,312,61284
20.350807,tfmini,312,1892
20.355783,tfmini,1079,39321
20.357303,laser,11,
20.359880,tfmini,312,4345
20.361831,tfmini,313,1072
20.363267,laser,11,
20.368871,laser,16,
20.372159,tfmini,4151,39177
20.374828,laser,34,
20.380767,laser,136,
20.386743,laser,290,
20.392740,laser,254,
20.395711,tfmini,15929,39321
20.398780,laser,29,
20.404712,laser,133,
20.407447,tfmini,313,39321
20.410728,laser,61,
20.412944,tfmini,274,5590
20.416704,laser,87,
20.422752,laser,11,
20.427135,tfmini,247,2882
20.428688,laser,32,
20.430648,tfmini,132,5601
20.432752,tfmini,39177,14233
20.434640,tfmini,312,2931
20.436128,tfmini,535,1875
20.438552,tfmini,22937,22792
20.440639,laser,120,
20.444120,tfmini,399,6108
20.445711,tfmini,5529,59649
20.447263,laser,869,
20.452632,laser,49,
20.458583,laser,203,
20.459896,tfmini,294,1861
20.462215,tfmini,300,1279
20.464624,laser,33,
20.470567,laser,119,
20.472591,tfmini,4144,22793
20.476587,laser,26,
20.477699,tfmini,303,1889
20.480127,tfmini,308,1828
20.482543,laser,88,
20.486816,tfmini,310,2031
20.488496,laser,539,
20.489896,tfmini,309,1879
20.491355,tfmini,310,39392
20.494588,laser,12,
20.500528,laser,26,
20.502599,tfmini,312,1876
20.506471,laser,170,
20.512443,laser,522,
20.515768,tfmini,312,2837
20.518079,tfmini,312,1874
20.521408,tfmini,14489,6145
20.524503,laser,12,
20.528152,tfmini,311,3573
20.530464,laser,21,
20.533975,tfmini,39257,312
20.536472,laser,17,
20.539419,tfmini,312,1873
20.542436,laser,29,
20.543548,tfmini,311,1870
20.546464,tfmini,39321,312
20.548440,laser,23,
20.549915,tfmini,312,1892
20.554416,laser,27,
20.557584,tfmini,22873,311
20.559368,tfmini,39223,14233
20.560928,laser,26,
20.564599,tfmini,312,4217
20.566427,laser,16,
20.567903,tfmini,313,5622
20.572383,laser,12,
20.578319,laser,80,
20.580032,tfmini,313,5585
20.581480,tfmini,313,39321
20.584320,laser,40,
20.590255,laser,355,
20.592023,tfmini,14681,56065
20.596263,laser,85,
20.602216,laser,675,
20.605424,tfmini,33849,22937
20.608243,laser,94,
20.614183,laser,844,
20.620172,laser,472,
20.622791,tfmini,0,258
20.625080,tfmini,0,263
20.626367,laser,10,
20.632232,laser,16,
20.635667,tfmini,249,6975
20.638187,laser,38,
20.642215,tfmini,0,1527
20.644199,laser,16,
20.649831,tfmini,50,260
20.656152,laser,31,
20.660655,tfmini,309,1856
20.662084,laser,251,
20.668079,laser,123,
20.674100,laser,35,
20.676551,tfmini,308,1868
20.680055,laser,131,
20.686056,laser,68,
20.690208,tfmini,313,1765
20.691991,laser,294,
20.693759,tfmini,312,1882
20.698024,laser,50,
20.704063,laser,16,
20.709999,laser,40,
20.712072,tfmini,312,1885
20.715927,laser,338,
20.718648,tfmini,312,1877
20.721935,laser,152,
20.726608,tfmini,310,1556
20.728080,laser,10,
20.733903,laser,172,
20.736391,tfmini,312,1870
20.739927,laser,24,
20.745855,laser,434,
20.751956,laser,14,
