config_id,flight_ok,can_liftoff,rpm_launch,mass_kg,inertia_kg_m2,blade_planform_m2,T_static_N,Q_static_Nm,Pshaft_static_W,T_over_W,h_max_m,flight_time_s,hover_time_s,v_max_m_s,v_impact_m_s,rpm_at_impact
167,True,True,4000.0,0.00811307,1.60467e-05,0.0032719999999999997,0.07961,0.002365,0.99065,1.00026,0.0,0.00075449,0.00020791,4.7e-07,-6.84e-05,3998.93834106
168,False,False,4000.0,0.00775802,1.6462e-05,0.0038235,,,,,,,,,,
169,True,True,4000.0,0.00550552,1.6161e-05,0.0020832,0.07788,0.0007467,0.31278,1.44198,0.88050727,2.47436377,0.52487443,0.71583623,-3.70622683,3105.0116907
170,True,True,4000.0,0.01102915,3.25071e-05,0.0033168,0.1623,0.001988,0.83273,1.50006,1.18937042,2.52034306,0.51556772,0.9471287,-4.27289564,2928.5537238
171,True,False,4000.0,0.02252336,5.10855e-05,0.005288000000000001,0.0575,0.001085,0.45448,0.26023,0.0,0.0,0.0,0.0,0.0,4000.0
172,True,True,4000.0,0.0081145,2.36898e-05,0.0022995000000000003,0.1847,0.002103,0.8809,2.32026,4.66580065,4.36946429,1.17086706,2.46936522,-6.40668807,2100.2605168
173,True,False,4000.0,0.01810103,3.44638e-05,0.00441,0.06083,0.001464,0.61324,0.34257,0.0,0.0,0.0,0.0,0.0,4000.0
174,True,True,4000.0,0.01369605,3.00186e-05,0.0047754,0.1738,0.002316,0.97012,1.29356,0.32743375,1.34894608,0.34542227,0.458357,-2.43437446,3197.14509643
175,True,False,4000.0,0.01300805,3.15658e-05,0.003943499999999999,0.07539,0.002119,0.8876,0.59079,0.0,0.0,0.0,0.0,0.0,4000.0
176,True,False,4000.0,0.00572043,1.31515e-05,0.00198,0.0235,0.0004635,0.19415,0.41876,0.0,0.0,0.0,0.0,0.0,4000.0
177,True,False,4000.0,0.01572195,5.33925e-05,0.004895999999999999,0.1312,0.002205,0.92363,0.85066,0.0,0.0,0.0,0.0,0.0,4000.0
178,True,True,4000.0,0.00859074,2.1109e-05,0.0034044,0.1959,0.002359,0.98814,2.32453,3.26787896,3.56236691,0.8184168,2.10723645,-5.39860826,2073.50871428
179,True,True,4000.0,0.01476377,4.05941e-05,0.0036185999999999996,0.2149,0.002916,1.22145,1.48378,1.08698208,2.25235649,0.52856558,0.9655926,-4.21041096,2884.61780547
180,True,True,4000.0,0.0063367,1.66477e-05,0.0027630000000000003,0.2448,0.002733,1.1448,3.93803,2.03270564,2.21304389,0.30651195,2.73824331,-4.7519628,1614.55442599
181,True,False,4000.0,0.02241435,5.38864e-05,0.004829000000000001,0.07895,0.00104,0.43563,0.35905,0.0,0.0,0.0,0.0,0.0,4000.0
182,True,True,4000.0,0.00515504,1.19681e-05,0.0026969999999999997,0.06329,0.0007991,0.33473,1.25151,0.16175751,1.06676228,0.27164686,0.28656861,-1.72879956,3364.28537403
183,True,True,4000.0,0.00687394,1.52272e-05,0.00222,0.1965,0.002149,0.90017,2.91399,3.77720122,3.70043777,0.74495915,2.4963339,-5.91686627,1808.20007441
184,True,True,4000.0,0.01915407,6.82215e-05,0.005705999999999999,0.5605,0.007423,3.10934,2.98295,6.9925657,5.20319742,1.42933816,3.34308619,-6.60539497,1766.64877842
185,True,True,4000.0,0.01107638,1.93462e-05,0.0042699999999999995,0.1186,0.001955,0.81891,1.09149,0.01304802,0.37407764,0.11300623,0.058778,-0.50505121,3661.91873497
186,True,False,4000.0,0.01628531,4.15823e-05,0.004318799999999999,0.1092,0.002392,1.00196,0.68353,0.0,0.0,0.0,0.0,0.0,4000.0
187,True,False,4000.0,0.02132853,4.57859e-05,0.006259500000000001,0.08852,0.00226,0.94667,0.42307,0.0,0.0,0.0,0.0,0.0,4000.0
188,True,False,4000.0,0.0206518,5.7971e-05,0.006503999999999999,0.05102,0.005185,2.17189,0.25183,0.0,0.0,0.0,0.0,0.0,4000.0
189,True,True,4000.0,0.01082076,3.32438e-05,0.004358399999999999,0.1383,0.00131,0.54873,1.30285,0.48094942,2.0567152,0.45484236,0.45485623,-2.87046042,3338.39807037
190,True,False,4000.0,0.01907667,4.62464e-05,0.004986,0.1211,0.002436,1.02039,0.6471,0.0,0.0,0.0,0.0,0.0,4000.0
191,True,False,4000.0,0.02230449,5.66399e-05,0.006711000000000001,0.111,0.003591,1.50419,0.5073,0.0,0.0,0.0,0.0,0.0,4000.0
192,True,True,4000.0,0.01004619,2.68229e-05,0.0038855,0.187,0.002271,0.95127,1.89745,2.20645058,3.16998337,0.71454284,1.49709586,-4.99771301,2454.01324706
193,True,True,4000.0,0.01520101,3.82426e-05,0.003945000000000001,0.2646,0.003002,1.25747,1.77439,2.17485812,3.03046726,0.58714219,1.52791887,-5.40906484,2547.39444677
194,True,False,4000.0,0.01317879,2.53847e-05,0.004756000000000001,0.08494,0.002864,1.19967,0.657,0.0,0.0,0.0,0.0,0.0,4000.0
195,True,True,4000.0,0.00589969,2.30048e-05,0.00268,0.1653,0.002289,0.95881,2.85611,3.49550784,4.10889621,1.10608914,2.0822641,-5.19997665,1934.54343694
196,True,False,4000.0,0.01533773,3.8128e-05,0.0057804000000000015,0.1493,0.005892,2.46804,0.99227,0.0,0.0,0.0,0.0,0.0,4000.0
197,True,False,4000.0,0.00950893,3.10795e-05,0.003897,0.07655,0.001679,0.7033,0.82062,0.0,0.0,0.0,0.0,0.0,4000.0
198,True,True,4000.0,0.00804316,2.0683e-05,0.0033190000000000008,0.239,0.002819,1.18082,3.02902,4.27697716,4.09964963,1.08265005,2.57166081,-5.52540203,1725.14187933
199,True,False,4000.0,0.01854436,4.53299e-05,0.005643800000000001,0.05112,0.002444,1.02374,0.281,0.0,0.0,0.0,0.0,0.0,4000.0
200,True,True,4000.0,0.0096444,2.68905e-05,0.0038332499999999994,0.2258,0.002609,1.09286,2.3866,3.44269213,4.00981752,1.06764094,1.93388357,-5.44021159,2115.21522964
201,True,True,4000.0,0.01723011,6.45525e-05,0.0046440000000000006,0.5455,0.00651,2.7269,3.22729,3.42552348,3.17428106,0.45114377,3.0137268,-6.10461449,1848.89283353
202,True,False,4000.0,0.00829572,1.71594e-05,0.0028200000000000005,0.06363,0.002624,1.09914,0.78188,0.0,0.0,0.0,0.0,0.0,4000.0
203,True,False,4000.0,0.00779364,2.65908e-05,0.0034112500000000007,0.04569,0.001639,0.68654,0.5976,0.0,0.0,0.0,0.0,0.0,4000.0
204,True,True,4000.0,0.00958646,3.39835e-05,0.003792,0.4176,0.006017,2.5204,4.44051,2.11036799,2.14341503,0.24475402,3.05118678,-4.91392071,1481.18174185
205,True,True,4000.0,0.0080512,1.50023e-05,0.003255,0.1374,0.001988,0.83273,1.73963,0.90552528,1.77331308,0.41459014,1.08840377,-3.71808909,2509.09138178
206,True,True,4000.0,0.01449616,2.80021e-05,0.004762999999999999,0.2282,0.002634,1.10333,1.6047,1.14664765,2.17488352,0.48100722,1.08707502,-4.16936525,2706.5947329
207,False,False,4000.0,0.00861598,2.23654e-05,0.00272025,,,,,,,,,,
208,False,False,4000.0,0.00472309,1.20066e-05,0.0020028,,,,,,,,,,
209,False,False,4000.0,0.00774898,2.24671e-05,0.003816,,,,,,,,,,
210,True,True,4000.0,0.00953286,3.3284e-05,0.003944,0.2445,0.003251,1.36178,2.61449,3.32202294,3.89567972,0.89429507,2.02696515,-5.33598451,2050.46876812
211,True,False,4000.0,0.0091529,3.31963e-05,0.003124,0.08562,0.001531,0.6413,0.95356,0.0,0.0,0.0,0.0,0.0,4000.0
212,True,True,4000.0,0.01254464,3.98422e-05,0.00460725,0.2867,0.006658,2.7889,2.3297,1.11672583,1.79912729,0.28820498,1.45826297,-4.07022485,2103.52480937
213,False,False,4000.0,0.00615519,1.35446e-05,0.0021801,,,,,,,,,,
214,True,True,4000.0,0.01568521,2.89286e-05,0.004885500000000001,0.1586,0.001771,0.74183,1.03073,0.00180631,0.21692195,0.09391422,0.0137097,-0.1882166,3876.6240015
215,True,False,4000.0,0.01525487,3.97904e-05,0.004702500000000001,0.1256,0.003789,1.58713,0.83929,0.0,0.0,0.0,0.0,0.0,4000.0
216,True,True,4000.0,0.00546917,1.60943e-05,0.002145,0.07855,0.0007414,0.31056,1.46405,1.03900436,2.72778366,0.52157496,0.76495818,-3.92938043,3072.14726804
217,False,False,4000.0,0.01354754,2.52743e-05,0.0043338000000000005,,,,,,,,,,
218,True,False,4000.0,0.00945059,2.22653e-05,0.0028864000000000003,0.05862,0.00115,0.48171,0.63229,0.0,0.0,0.0,0.0,0.0,4000.0
219,False,False,4000.0,0.01636673,5.46937e-05,0.006306600000000001,,,,,,,,,,
220,True,True,4000.0,0.02327821,7.62446e-05,0.006895200000000001,0.3788,0.004754,1.99135,1.65879,2.05582142,3.18139509,0.63655997,1.34790968,-5.1871732,2728.83822216
221,True,True,4000.0,0.02980922,7.10309e-05,0.0077145,0.5481,0.007281,3.04986,1.8743,2.28421445,2.85948397,0.650935,1.7252721,-5.49775578,2387.18764417
222,True,True,4000.0,0.01901155,5.07604e-05,0.0044352,0.243,0.002614,1.09495,1.30293,0.7956156,2.1033093,0.62422971,0.72316435,-3.70218401,3175.34246596
223,True,True,4000.0,0.01714141,3.35459e-05,0.0054615,0.1897,0.003631,1.52095,1.12811,0.02660469,0.47280823,0.11033053,0.10069508,-0.72029566,3550.39142787
224,True,True,4000.0,0.02307414,7.38616e-05,0.00687875,0.5029,0.006363,2.66533,2.22171,5.43027112,4.76293466,1.43813915,2.57539147,-6.43485237,2147.18066928
225,True,True,4000.0,0.01521685,4.11182e-05,0.0042144,0.2428,0.002811,1.17747,1.6265,2.10400379,2.88238906,0.67113692,1.53890368,-5.29017495,2660.3297388
226,True,False,4000.0,0.02176719,4.66179e-05,0.006372,0.0,0.001398,0.58559,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
227,True,True,4000.0,0.02607171,6.40775e-05,0.0066996,0.3622,0.004474,1.87406,1.41615,0.87653433,2.05973365,0.47641648,0.8331307,-3.83376339,2983.24583695
228,True,False,4000.0,0.01857893,4.07195e-05,0.005528,0.05885,0.004616,1.93355,0.32289,0.0,0.0,0.0,0.0,0.0,4000.0
229,True,True,4000.0,0.00561754,1.39123e-05,0.0023932,0.1493,0.001538,0.64424,2.70922,3.43919904,3.85493354,0.89962138,2.151855,-5.31013137,1954.30914672
230,True,True,4000.0,0.01394036,2.63496e-05,0.005346,0.2959,0.004102,1.71824,2.16372,2.26419292,2.58162921,0.56178886,2.00070028,-5.04108836,2048.92146754
231,True,True,4000.0,0.02663092,9.78749e-05,0.007980000000000001,0.7309,0.01059,4.43593,2.79771,5.95025235,4.79927669,1.30223304,3.01010477,-6.49123822,1836.09657699
232,True,True,4000.0,0.00885188,2.25096e-05,0.004210500000000001,0.3442,0.00423,1.77186,3.96375,5.36297649,4.41460772,1.46743826,3.20402487,-5.29487982,1391.23203849
233,True,False,4000.0,0.01045046,2.62972e-05,0.003228,0.07803,0.002982,1.2491,0.76113,0.0,0.0,0.0,0.0,0.0,4000.0
234,True,True,4000.0,0.01178176,2.44581e-05,0.004692600000000001,0.1279,0.001552,0.6501,1.1066,0.04066257,0.64826016,0.18724616,0.10911535,-0.8880339,3638.32543471
235,True,False,4000.0,0.0312757,6.23338e-05,0.005783750000000001,0.1172,0.004375,1.8326,0.38199,0.0,0.0,0.0,0.0,0.0,4000.0
236,True,False,4000.0,0.00750167,1.53723e-05,0.002037,0.06141,0.0006308,0.26423,0.83447,0.0,0.0,0.0,0.0,0.0,4000.0
237,True,True,4000.0,0.01029321,2.80452e-05,0.0029980000000000002,0.1724,0.002946,1.23402,1.70733,1.42546804,2.29497173,0.49510232,1.30001487,-4.59107995,2523.34336362
238,True,True,4000.0,0.0181602,3.92682e-05,0.005896800000000001,0.4179,0.005748,2.40772,2.34576,2.38125369,2.77207343,0.57377932,1.99306314,-5.31410742,2041.01635049
239,True,False,4000.0,0.0332763,8.71884e-05,0.009453600000000001,0.06343,0.007293,3.05488,0.19431,0.0,0.0,0.0,0.0,0.0,4000.0
240,True,True,4000.0,0.00897007,2.74064e-05,0.003297,0.09121,0.001674,0.7012,1.03652,0.00256963,0.24521658,0.07814983,0.01641916,-0.2244593,3860.97290553
241,True,False,4000.0,0.01949516,3.8097e-05,0.0055425000000000006,0.1326,0.001643,0.68822,0.69334,0.0,0.0,0.0,0.0,0.0,4000.0
242,True,True,4000.0,0.00845925,2.83728e-05,0.003779,0.1977,0.002171,0.90939,2.38235,3.99414345,5.04535354,1.59707415,1.75843193,-5.31676648,2173.21757075
243,True,False,4000.0,0.00823359,2.21999e-05,0.0031365000000000004,0.06124,0.001318,0.55208,0.75819,0.0,0.0,0.0,0.0,0.0,4000.0
244,True,True,4000.0,0.01117543,2.6734e-05,0.0034702500000000002,0.1331,0.001663,0.6966,1.21407,0.21111997,1.21157695,0.36738059,0.32294003,-1.98834713,3385.24349049
245,True,False,4000.0,0.02602824,7.27517e-05,0.005884800000000001,0.2117,0.002298,0.96258,0.8291,0.0,0.0,0.0,0.0,0.0,4000.0
246,True,True,4000.0,0.01240068,4.08286e-05,0.004172,0.3355,0.003819,1.5997,2.7579,5.24355621,4.94453644,1.36659556,2.55098487,-6.11905404,1941.13783437
247,True,False,4000.0,0.02057496,3.88073e-05,0.0050016,0.1629,0.001653,0.69241,0.80707,0.0,0.0,0.0,0.0,0.0,4000.0
248,True,True,4000.0,0.01390966,4.39549e-05,0.005832,0.3775,0.004597,1.92559,2.7665,4.06847224,4.29757054,1.15158292,2.28461164,-5.46055101,1933.20172286
249,False,False,4000.0,0.01402472,3.23627e-05,0.005091,,,,,,,,,,
250,True,True,4000.0,0.01791156,3.79373e-05,0.005405,0.2207,0.003148,1.31863,1.25603,0.2090969,1.07980487,0.27852619,0.36376565,-1.98051705,3248.12844279
251,True,True,4000.0,0.0141169,2.59947e-05,0.0038388000000000003,0.1435,0.001474,0.61743,1.0362,0.00313686,0.26913238,0.0874236,0.01830293,-0.24800737,3858.46558256
252,True,False,4000.0,0.00914359,2.32615e-05,0.004188750000000001,0.0717,0.006902,2.8911,0.79934,0.0,0.0,0.0,0.0,0.0,4000.0
253,True,True,4000.0,0.00934627,2.23174e-05,0.0027216,0.1815,0.001755,0.73513,1.97956,2.31504097,3.00521725,0.57160189,1.76453119,-5.39643732,2434.74204765
254,False,False,4000.0,0.0061402,1.8006e-05,0.0025020000000000003,,,,,,,,,,
255,True,True,4000.0,0.02007989,5.26975e-05,0.005775,0.2369,0.00287,1.20218,1.20264,0.23292021,1.30319996,0.38816561,0.32898714,-2.08742654,3415.97121554
256,False,False,4000.0,0.00801825,2.53702e-05,0.0032592000000000003,,,,,,,,,,
257,True,False,4000.0,0.0249344,5.07401e-05,0.006438,0.1647,0.002039,0.85409,0.67333,0.0,0.0,0.0,0.0,0.0,4000.0
258,True,True,4000.0,0.01006266,3.46587e-05,0.003978,0.1832,0.003115,1.30481,1.85585,1.53402717,2.62426356,0.509792,1.2527736,-4.48424702,2513.56076004
259,True,True,4000.0,0.01364425,3.77533e-05,0.0047575,0.2645,0.003453,1.44639,1.97609,2.02033998,2.97589333,0.55072396,1.49348389,-4.99557565,2425.41435496
260,False,False,4000.0,0.00665276,2.47066e-05,0.0030095999999999994,,,,,,,,,,
261,True,False,4000.0,0.01987722,4.78649e-05,0.004161600000000001,0.1916,0.003195,1.33832,0.98259,0.0,0.0,0.0,0.0,0.0,4000.0
262,True,False,4000.0,0.01887081,2.99277e-05,0.0053495999999999995,0.1526,0.001821,0.76278,0.82432,0.0,0.0,0.0,0.0,0.0,4000.0
263,True,True,4000.0,0.00680111,1.43925e-05,0.002684,0.1348,0.001312,0.54957,2.02042,2.25561035,3.23940859,0.61758462,1.52982653,-5.00028266,2387.92637388
264,True,True,4000.0,0.00948765,3.12798e-05,0.005200799999999999,0.09469,0.02018,8.45298,1.01736,3.19e-06,0.01148308,0.0,0.00044727,-0.00791194,3930.17976618
265,False,False,4000.0,0.0051924,1.47606e-05,0.002352,,,,,,,,,,
266,False,False,4000.0,0.00865743,2.65111e-05,0.0036135999999999994,,,,,,,,,,
267,True,True,4000.0,0.00710537,2.4783e-05,0.002968,0.08366,0.001706,0.71461,1.20022,0.10149269,0.87449298,0.21129701,0.21458372,-1.38996337,3447.78889442
268,True,True,4000.0,0.01026439,3.03627e-05,0.0028806,0.1281,0.001356,0.568,1.27218,0.41198398,1.7757539,0.41467941,0.4402521,-2.72926148,3347.97300158
269,True,True,4000.0,0.01586087,4.69683e-05,0.006132,0.4364,0.006112,2.56019,2.80471,3.60916975,3.6795317,0.87785644,2.37055702,-5.53313834,1865.33404906
270,True,True,4000.0,0.01392447,4.01674e-05,0.0039180000000000005,0.3495,0.004559,1.90967,2.55858,3.63463789,3.49838925,0.59634258,2.54447401,-6.11699268,1988.87563688
271,True,True,4000.0,0.00945479,2.65101e-05,0.004054499999999999,0.2693,0.003427,1.4355,2.90346,3.90646385,3.9542088,1.0464733,2.38207911,-5.38786044,1792.93385864
272,True,False,4000.0,0.01416561,2.94441e-05,0.004971,0.09011,0.003161,1.32408,0.64844,0.0,0.0,0.0,0.0,0.0,4000.0
273,True,False,4000.0,0.02713303,6.52268e-05,0.0060479999999999996,0.08678,0.003453,1.44639,0.32603,0.0,0.0,0.0,0.0,0.0,4000.0
274,True,True,4000.0,0.00904464,2.1038e-05,0.0032865,0.2244,0.002673,1.11966,2.52908,3.40555302,3.52337374,0.85609722,2.28366407,-5.59279596,1957.25639394
275,True,True,4000.0,0.03775972,0.0001181821,0.0073620000000000005,0.4427,0.005371,2.2498,1.19512,0.39466913,1.64509289,0.54715036,0.44142187,-2.70770855,3395.17167474
276,True,False,4000.0,0.02111449,5.87763e-05,0.004864799999999999,0.04131,0.004396,1.84139,0.19944,0.0,0.0,0.0,0.0,0.0,4000.0
277,True,True,4000.0,0.01013648,3.13598e-05,0.0047723999999999996,0.3889,0.004153,1.7396,3.91095,3.73137237,3.72145701,0.70990488,2.87871969,-5.17022627,1628.58110805
278,True,False,4000.0,0.01397898,4.25508e-05,0.0041944,0.1306,0.004029,1.68766,0.95235,0.0,0.0,0.0,0.0,0.0,4000.0
279,True,False,4000.0,0.01650659,3.5961e-05,0.0042738,0.1568,0.001962,0.82184,0.96832,0.0,0.0,0.0,0.0,0.0,4000.0
280,True,True,4000.0,0.01832271,6.52697e-05,0.005117999999999999,0.3518,0.004477,1.87532,1.95721,3.55474259,4.07881632,0.97713779,1.89979663,-6.09910054,2422.38739466
281,True,False,4000.0,0.02264997,5.31158e-05,0.0068448,0.08146,0.003125,1.309,0.36661,0.0,0.0,0.0,0.0,0.0,4000.0
282,True,False,4000.0,0.02082617,7.12368e-05,0.004200000000000001,0.06253,0.001549,0.64884,0.30606,0.0,0.0,0.0,0.0,0.0,4000.0
283,False,False,4000.0,0.00641386,1.51552e-05,0.0028136000000000003,,,,,,,,,,
284,True,True,4000.0,0.0126281,2.72379e-05,0.004255,0.3305,0.004073,1.70609,2.66787,2.16438802,2.42737846,0.38128396,2.25814505,-5.13249047,1917.77943221
285,False,False,4000.0,0.01118927,3.45941e-05,0.004353,,,,,,,,,,
286,True,False,4000.0,0.00929387,2.19362e-05,0.0030960000000000002,0.06421,0.001479,0.61952,0.70427,0.0,0.0,0.0,0.0,0.0,4000.0
287,False,False,4000.0,0.01353729,2.96067e-05,0.00515,,,,,,,,,,
288,False,False,4000.0,0.01288851,2.75245e-05,0.003744,,,,,,,,,,
289,True,False,4000.0,0.02264665,7.47501e-05,0.006128,0.2123,0.00509,2.13209,0.9556,0.0,0.0,0.0,0.0,0.0,4000.0
290,True,False,4000.0,0.01042473,1.96633e-05,0.004651799999999999,0.03287,0.004487,1.87951,0.32141,0.0,0.0,0.0,0.0,0.0,4000.0
291,False,False,4000.0,0.00697865,1.61969e-05,0.0030966,,,,,,,,,,
292,True,True,4000.0,0.00537285,1.92445e-05,0.0019575,0.1391,0.001317,0.55166,2.63909,4.8650268,5.46532018,1.69312058,2.1021186,-5.88314557,2093.65976322
293,True,True,4000.0,0.00570726,1.61073e-05,0.0023832000000000002,0.114,0.001141,0.47794,2.03614,2.64310554,3.83342334,0.81656312,1.51875271,-5.10321673,2432.65876874
294,True,True,4000.0,0.01486977,4.59983e-05,0.0039066,0.3592,0.003877,1.62399,2.46243,3.63853674,3.85500216,0.55143814,2.31875902,-6.23426698,2151.40030646
295,True,True,4000.0,0.01871591,3.82905e-05,0.004659999999999999,0.1854,0.002018,0.8453,1.00979,9.251e-05,0.08139973,0.00919978,0.00077283,-0.04260387,3959.37893077
296,False,False,4000.0,0.0077661,2.3534e-05,0.004112,,,,,,,,,,
297,True,True,4000.0,0.01601294,2.8448e-05,0.004235,0.1911,0.002414,1.01117,1.21652,0.18029567,1.03483082,0.3057522,0.31933659,-1.84911063,3299.70825578
298,False,False,4000.0,0.01877154,5.07611e-05,0.0043289999999999995,,,,,,,,,,
299,True,True,4000.0,0.00681753,2.43739e-05,0.0028512,0.1605,0.001779,0.74519,2.39982,3.99013567,4.83048862,1.3873284,1.89056924,-5.45328396,2185.5965449
300,False,False,4000.0,0.00779016,1.92521e-05,0.0028247999999999997,,,,,,,,,,
301,True,True,4000.0,0.00673095,1.53166e-05,0.0033612,0.1962,0.002186,0.91567,2.97135,3.57690287,3.67889015,0.93495812,2.42426493,-5.02932702,1766.99196567
302,False,False,4000.0,0.00727013,1.87193e-05,0.0027921000000000005,,,,,,,,,,
303,True,True,4000.0,0.01443304,4.26465e-05,0.0051105,0.3826,0.005116,2.14299,2.7022,4.4083097,3.96165801,1.00131101,2.70668107,-5.87651352,1879.93713898
304,True,True,4000.0,0.00840693,2.7601e-05,0.0034522500000000005,0.1772,0.002011,0.84237,2.14861,1.56667689,2.66218548,0.38354611,1.40415278,-4.48090688,2435.21241134
305,True,True,4000.0,0.01644959,5.11498e-05,0.0051608999999999995,0.4949,0.006851,2.86974,3.06686,4.4009926,3.47884714,0.65561811,3.38037152,-6.13202887,1712.1744503
306,True,False,4000.0,0.01949743,4.95624e-05,0.006114,0.1586,0.001993,0.83483,0.8292,0.0,0.0,0.0,0.0,0.0,4000.0
307,True,True,4000.0,0.0177992,4.06543e-05,0.0054192,0.1908,0.002715,1.13726,1.09272,0.02646942,0.54803315,0.18329033,0.08337353,-0.71856598,3677.02234646
308,True,True,4000.0,0.00703825,1.68752e-05,0.0030087499999999997,0.2076,0.002345,0.98227,3.00672,3.56985023,3.71841598,0.85000749,2.3823529,-5.3318688,1776.15359447
309,True,True,4000.0,0.01083054,2.43249e-05,0.003853750000000001,0.1161,0.001344,0.56297,1.09273,0.0326988,0.62558423,0.17703668,0.09046357,-0.79764071,3692.23981167
310,True,False,4000.0,0.01701517,4.08115e-05,0.006616199999999999,0.1537,0.007224,3.02598,0.92081,0.0,0.0,0.0,0.0,0.0,4000.0
311,True,True,4000.0,0.02196468,5.84852e-05,0.005572800000000001,0.3827,0.004395,1.84097,1.77609,2.36024883,3.21220753,0.62257966,1.56407175,-5.57528513,2574.65859807
312,True,True,4000.0,0.02155603,4.44585e-05,0.006075,0.2122,0.002418,1.01285,1.00348,4.12e-06,0.02795804,0.00923848,0.00020608,-0.00898691,3985.5250363
313,False,False,4000.0,0.00849477,1.62311e-05,0.0031999999999999997,,,,,,,,,,
314,False,False,4000.0,0.011155,3.04647e-05,0.00447625,,,,,,,,,,
315,False,False,4000.0,0.01147186,2.57755e-05,0.0039678000000000005,,,,,,,,,,
316,True,False,4000.0,0.01504567,3.42528e-05,0.0056214,0.09335,0.001584,0.6635,0.63246,0.0,0.0,0.0,0.0,0.0,4000.0
317,True,False,4000.0,0.02785115,5.07783e-05,0.006768000000000001,0.2076,0.002283,0.9563,0.75983,0.0,0.0,0.0,0.0,0.0,4000.0
318,True,False,4000.0,0.00985513,1.96483e-05,0.00304,0.04575,0.0005963,0.24978,0.47322,0.0,0.0,0.0,0.0,0.0,4000.0
319,True,True,4000.0,0.01624784,3.81155e-05,0.0049805000000000006,0.2979,0.003542,1.48367,1.86899,2.41168146,3.06522853,0.74217537,1.70188147,-5.40176289,2426.49530016
320,True,True,4000.0,0.00520223,1.45676e-05,0.002256,0.0796,0.0008082,0.33854,1.55975,1.03508661,2.63122055,0.45878034,0.80853502,-3.87007997,2949.98306686
321,True,False,4000.0,0.01326116,3.3887e-05,0.0028545,0.1262,0.001234,0.5169,0.97008,0.0,0.0,0.0,0.0,0.0,4000.0
322,True,True,4000.0,0.01385794,4.4492e-05,0.003438,0.1397,0.004394,1.84055,1.02761,0.00052828,0.12129625,0.04061077,0.0067197,-0.1018034,3887.71745664
323,True,False,4000.0,0.02388159,4.86308e-05,0.0072180000000000005,0.07699,0.002602,1.08992,0.32863,0.0,0.0,0.0,0.0,0.0,4000.0
324,True,False,4000.0,0.01403175,3.14476e-05,0.0041848,0.082,0.001317,0.55166,0.59571,0.0,0.0,0.0,0.0,0.0,4000.0
325,True,True,4000.0,0.01589739,3.02671e-05,0.006038400000000001,0.2171,0.002489,1.04259,1.39208,0.50083627,1.57459696,0.39930721,0.62576027,-2.9327152,3036.43824575
326,True,True,4000.0,0.01467146,4.3357e-05,0.0058392,0.2898,0.008116,3.39962,2.01352,0.76378906,1.4243433,0.29392473,1.21177685,-3.48536356,2204.12941834
327,True,True,4000.0,0.0193854,7.82425e-05,0.0044058,0.5408,0.007414,3.10557,2.84376,7.47475409,5.43738945,1.46222632,3.35186362,-7.41316924,1855.06705444
328,True,True,4000.0,0.02083583,6.75958e-05,0.0047480000000000005,0.3524,0.0044,1.84307,1.72407,2.20895793,2.90349321,0.65890786,1.64692858,-5.55650056,2619.14556939
